,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
8835,1.4480000000000002,2.98,favori,favori,0.3298833360771135,0.6701166639228865
8836,1.893,1.962,favori,favori,0.44343491770998633,0.5565650822900137
8837,1.571,2.55,favori,challenger,0.5099468530776297,0.4900531469223703
8838,1.725,2.2,favori,favori,0.32491960773392026,0.6750803922660797
8839,1.395,3.18,challenger,favori,0.30385743640160534,0.6961425635983947
8840,2.35,1.662,favori,favori,0.33209803274620897,0.667901967253791
8841,1.345,3.45,favori,favori,0.3377955505819704,0.6622044494180296
8842,1.962,1.893,challenger,favori,0.3218590601165314,0.6781409398834686
8843,1.741,2.17,challenger,challenger,0.5850807088075056,0.4149192911924944
8844,1.138,6.65,favori,favori,0.32837648784202966,0.6716235121579703
8845,1.339,3.5,favori,favori,0.40640688973737993,0.5935931102626201
8846,1.238,4.55,favori,favori,0.2882701165027157,0.7117298834972843
8847,1.595,2.48,challenger,favori,0.2730626971952318,0.7269373028047682
8848,1.649,2.36,challenger,favori,0.32448168541717515,0.6755183145828249
8849,2.41,1.621,favori,favori,0.31394845956681594,0.6860515404331841
8850,1.885,1.971,favori,favori,0.23590464339952755,0.7640953566004725
8851,1.317,3.65,challenger,challenger,0.5783332606805971,0.42166673931940296
8852,1.465,2.9,challenger,favori,0.2902079662832904,0.7097920337167096
8853,2.18,1.746,challenger,favori,0.3650638752448373,0.6349361247551627
8854,1.794,2.1,challenger,favori,0.3816979349853603,0.6183020650146397
8855,1.7519999999999998,2.17,favori,favori,0.3936007907615229,0.6063992092384771
8856,1.365,3.29,favori,favori,0.4793356881012172,0.5206643118987828
8857,1.893,1.962,favori,favori,0.2908889896245924,0.7091110103754076
8858,1.68,2.29,favori,favori,0.38122328931670424,0.6187767106832958
8859,1.308,3.7,favori,challenger,0.6445630174179574,0.3554369825820426
8860,2.1,1.794,favori,favori,0.306041965542139,0.693958034457861
8861,1.775,2.11,favori,favori,0.4608268934470079,0.5391731065529921
8862,1.4880000000000002,2.8,challenger,favori,0.48867123613455643,0.5113287638654436
8863,1.364,3.35,favori,challenger,0.5598188294334863,0.4401811705665137
8864,1.704,2.26,challenger,favori,0.36897548692647253,0.6310245130735275
8865,1.6130000000000002,2.45,challenger,favori,0.3629314882376803,0.6370685117623197
8866,1.617,2.44,favori,favori,0.17115141080634388,0.8288485891936561
8867,1.4240000000000002,3.01,favori,favori,0.3839502082233227,0.6160497917766773
8868,1.3230000000000002,3.65,favori,favori,0.32490494307764817,0.6750950569223518
8869,1.418,3.09,favori,favori,0.21915828780301905,0.780841712196981
8870,1.676,2.32,challenger,favori,0.36640134867894725,0.6335986513210528
8871,2.09,1.8,challenger,favori,0.24436600834509947,0.7556339916549005
8872,1.833,2.02,favori,favori,0.38068450998994363,0.6193154900100564
8873,1.556,2.62,favori,favori,0.34361696916163165,0.6563830308383684
8874,1.408,3.15,favori,favori,0.17320458956454,0.82679541043546
8875,1.111,8.25,challenger,favori,0.46446862918333953,0.5355313708166605
8876,1.476,2.85,challenger,favori,0.4040720609877565,0.5959279390122435
8879,1.4169999999999998,3.1,favori,favori,0.4045646425115511,0.5954353574884489
8880,1.901,1.952,challenger,favori,0.38577521914495316,0.6142247808550468
8882,1.304,3.69,favori,favori,0.33147392203214787,0.6685260779678521
8883,1.351,3.35,favori,favori,0.3142611634347644,0.6857388365652356
8884,1.917,1.935,favori,challenger,0.5671675206092264,0.4328324793907737
8885,1.2819999999999998,3.95,challenger,favori,0.36790827456306285,0.6320917254369371
8886,2.07,1.813,challenger,favori,0.33409744163935684,0.6659025583606432
8888,1.6669999999999998,2.34,favori,favori,0.25131028878314976,0.7486897112168502
8889,1.463,2.89,challenger,favori,0.40370285313080645,0.5962971468691936
8890,1.37,3.3,favori,favori,0.3370090359291201,0.6629909640708799
8891,1.538,2.61,favori,favori,0.19977977864279772,0.8002202213572023
8892,1.84,2.03,challenger,favori,0.377345972121477,0.622654027878523
8893,1.5,2.75,challenger,favori,0.26063457516041444,0.7393654248395856
8894,1.446,2.89,favori,favori,0.28463778688448627,0.7153622131155137
8895,1.345,3.5,challenger,favori,0.30970592156613364,0.6902940784338664
8897,2.2,1.725,challenger,favori,0.177645641478841,0.822354358521159
8901,1.68,2.29,favori,favori,0.20131886760147955,0.7986811323985205
8902,1.704,2.22,favori,favori,0.21468278839823818,0.7853172116017618
8904,2.06,1.82,challenger,favori,0.28009268547574173,0.7199073145242583
8906,1.3130000000000002,3.65,favori,favori,0.382232336381336,0.617767663618664
8907,1.84,2.03,challenger,challenger,0.691711437512635,0.30828856248736497
8908,1.645,2.37,favori,favori,0.2112169703917942,0.7887830296082058
8911,1.769,2.14,challenger,challenger,0.7077484336319753,0.2922515663680247
8912,2.59,1.5590000000000002,favori,favori,0.23517851173659587,0.7648214882634041
8913,1.12,6.82,favori,favori,0.43688978395883715,0.5631102160411628
8914,1.633,2.4,challenger,favori,0.23801837698340522,0.7619816230165948
8916,1.6369999999999998,2.39,favori,favori,0.3641746560184682,0.6358253439815318
8917,1.366,3.28,favori,favori,0.4848749128739632,0.5151250871260368
8918,1.4069999999999998,3.16,favori,favori,0.16821067603047246,0.8317893239695275
8919,1.465,2.9,favori,favori,0.33928547800446596,0.660714521995534
8920,1.408,3.1,favori,challenger,0.6595169368528518,0.34048306314714816
8921,2.05,1.826,favori,favori,0.17400304105427233,0.8259969589457277
8922,1.357,3.4,favori,favori,0.3846120760139218,0.6153879239860782
8923,1.294,3.9,favori,favori,0.425926614887843,0.574073385112157
8925,1.4409999999999998,2.97,favori,favori,0.11284227425362503,0.887157725746375
8926,1.385,3.25,challenger,favori,0.22791270339650438,0.7720872966034956
8927,1.599,2.47,challenger,favori,0.30011204661432356,0.6998879533856764
8928,1.408,3.1,challenger,favori,0.4904902776825395,0.5095097223174605
8929,1.813,2.07,challenger,favori,0.18711479220447802,0.812885207795522
8930,1.161,5.7,favori,favori,0.23029541646237317,0.7697045835376268
8931,1.599,2.47,challenger,favori,0.498072752258528,0.501927247741472
8932,1.4169999999999998,3.0,favori,favori,0.24932078719757944,0.7506792128024206
8933,1.426,3.0,challenger,favori,0.21623966716366028,0.7837603328363397
8934,1.526,2.7,favori,favori,0.35809286259963546,0.6419071374003645
8935,1.435,3.0,favori,favori,0.1859456595341259,0.8140543404658741
8936,1.2,5.0,favori,favori,0.13069118162162374,0.8693088183783763
8937,1.833,2.04,favori,favori,0.34062890049183214,0.6593710995081679
8938,1.339,3.5,favori,favori,0.33291083913611885,0.6670891608638811
8939,1.3330000000000002,3.55,favori,favori,0.35267576900179076,0.6473242309982092
8940,1.518,2.73,challenger,favori,0.23399659820138152,0.7660034017986185
8941,1.676,2.32,challenger,challenger,0.5277810028073289,0.4722189971926712
8942,1.444,2.95,favori,favori,0.22973913910823662,0.7702608608917634
8943,1.067,12.0,favori,favori,0.19362059390873865,0.8063794060912614
8944,1.3030000000000002,3.8,favori,favori,0.10334484167090541,0.8966551583290946
8945,2.47,1.606,favori,favori,0.32643542296641526,0.6735645770335847
8946,1.806,2.08,challenger,challenger,0.6528805879680641,0.34711941203193586
8948,2.05,1.826,favori,favori,0.2572733134126177,0.7427266865873823
8949,1.27,4.15,favori,favori,0.3457289873540954,0.6542710126459046
8950,1.129,6.85,favori,favori,0.14758229893116503,0.852417701068835
8951,2.74,1.49,challenger,favori,0.4922111732802439,0.5077888267197561
8952,1.962,1.893,challenger,favori,0.43907681734090076,0.5609231826590992
8953,1.3230000000000002,3.65,challenger,favori,0.4442469351087246,0.5557530648912754
8955,1.294,3.85,favori,favori,0.10831715361477912,0.8916828463852209
8956,1.426,3.05,favori,favori,0.10688493298599688,0.8931150670140031
8957,2.59,1.565,favori,favori,0.3895092609187545,0.6104907390812455
8958,1.148,6.25,favori,favori,0.4307403869815748,0.5692596130184252
8959,1.787,2.11,favori,favori,0.39524506532460124,0.6047549346753988
8960,1.617,2.44,favori,favori,0.3403639700109179,0.6596360299890821
8961,1.345,3.4,favori,favori,0.28811816564635306,0.7118818343536469
8962,1.847,2.0,favori,favori,0.48718294713151356,0.5128170528684864
8963,1.148,6.0,challenger,favori,0.2735674154309219,0.7264325845690781
8965,1.149,6.32,favori,challenger,0.5555212323424594,0.4444787676575406
8966,1.781,2.12,favori,challenger,0.5818554460182302,0.41814455398176975
8967,2.36,1.658,challenger,favori,0.10369321881815374,0.8963067811818463
8968,1.392,3.2,favori,favori,0.4289090678109484,0.5710909321890516
8969,1.926,1.926,favori,favori,0.3841310535379526,0.6158689464620474
8970,1.725,2.22,favori,favori,0.22784371415304516,0.7721562858469548
8971,1.73,2.21,challenger,favori,0.4118995752787933,0.5881004247212067
8972,1.781,2.12,favori,favori,0.3463791528808584,0.6536208471191416
8973,3.25,1.385,favori,favori,0.44192494587421816,0.5580750541257818
8974,2.52,1.588,favori,favori,0.3764766831062848,0.6235233168937152
8975,1.6130000000000002,2.45,favori,favori,0.2952841777264119,0.7047158222735881
8976,1.345,3.45,challenger,favori,0.4324794133412351,0.5675205866587649
8977,1.709,2.25,favori,challenger,0.5073605243588635,0.49263947564113647
8978,1.408,3.1,challenger,favori,0.42115447491377045,0.5788455250862296
8980,1.602,2.48,favori,favori,0.27344752198708877,0.7265524780129112
8981,2.66,1.538,challenger,favori,0.19114816035845694,0.8088518396415431
8982,1.465,2.9,favori,favori,0.44493236617592224,0.5550676338240778
8983,1.07,11.75,favori,favori,0.36634220986008714,0.6336577901399129
8984,1.588,2.52,challenger,favori,0.20193905218321373,0.7980609478167863
8985,1.4,3.15,challenger,favori,0.4115410550638353,0.5884589449361647
8986,1.592,2.51,favori,favori,0.28364137134034917,0.7163586286596508
8987,2.01,1.855,favori,favori,0.17984399284540253,0.8201560071545975
8988,1.862,2.0,challenger,favori,0.29432670928737414,0.7056732907126259
8989,1.901,1.952,favori,favori,0.3830309202877906,0.6169690797122094
8990,1.847,2.02,challenger,favori,0.2777783552346035,0.7222216447653965
8991,1.543,2.64,favori,favori,0.3017688626830952,0.6982311373169048
8993,1.7519999999999998,2.15,challenger,favori,0.22050008617124295,0.779499913828757
8994,1.196,5.1,favori,favori,0.18886226124713312,0.8111377387528669
8995,1.345,3.45,favori,favori,0.10937338340142655,0.8906266165985735
8998,1.357,3.4,favori,favori,0.43777983112630814,0.5622201688736919
8999,1.585,2.51,favori,favori,0.290669956179299,0.709330043820701
9000,1.595,2.5,challenger,favori,0.14348639264436336,0.8565136073556366
9002,1.169,5.4,favori,favori,0.28988822393672964,0.7101117760632704
9003,1.345,3.5,favori,favori,0.39535458555239866,0.6046454144476013
9004,1.351,3.45,favori,favori,0.46496904404364514,0.5350309559563549
9005,1.095,8.75,favori,favori,0.34753609034864863,0.6524639096513514
9006,1.345,3.5,favori,favori,0.3549818381673694,0.6450181618326306
9007,1.602,2.48,challenger,challenger,0.5867420976132984,0.4132579023867016
9008,1.215,4.95,favori,favori,0.3871046926708589,0.6128953073291411
9009,1.6669999999999998,2.34,favori,favori,0.2721807993099351,0.7278192006900649
9010,2.35,1.645,favori,challenger,0.5461507908300203,0.45384920916997973
9011,1.602,2.48,favori,favori,0.2882611239885794,0.7117388760114206
9012,1.588,2.52,challenger,favori,0.2769377813376471,0.7230622186623529
9014,1.385,3.25,challenger,favori,0.2880291506121414,0.7119708493878586
9015,1.625,2.42,challenger,favori,0.49612867984582665,0.5038713201541734
9016,1.408,3.1,challenger,favori,0.44068154835581974,0.5593184516441803
9017,2.26,1.694,favori,challenger,0.5327287973563539,0.46727120264364613
9018,1.111,7.85,favori,favori,0.34149482513927065,0.6585051748607293
9019,2.05,1.826,challenger,favori,0.17497471845129853,0.8250252815487015
9020,1.172,5.8,favori,favori,0.30110419457695115,0.6988958054230489
9021,2.16,1.758,challenger,favori,0.27118991290095573,0.7288100870990443
9022,1.538,2.66,challenger,favori,0.3763325948585089,0.6236674051414911
9023,2.24,1.704,favori,favori,0.22570384010748867,0.7742961598925113
9024,2.53,1.585,challenger,favori,0.4949387949798103,0.5050612050201897
9025,1.5319999999999998,2.68,favori,favori,0.28977266244655686,0.7102273375534431
9026,1.99,1.87,favori,favori,0.3435110796167218,0.6564889203832782
9027,1.546,2.65,favori,favori,0.3799385246186613,0.6200614753813387
9028,1.27,4.1,favori,favori,0.20962800631084577,0.7903719936891542
9029,1.138,6.75,favori,favori,0.42896091918964796,0.571039080810352
9030,1.87,1.99,challenger,favori,0.14389588994571745,0.8561041100542826
9031,1.758,2.16,favori,favori,0.4010744581497169,0.5989255418502831
9032,2.1,1.794,challenger,challenger,0.5444679211175594,0.45553207888244057
9033,1.148,6.25,challenger,favori,0.1739393024780036,0.8260606975219964
9034,1.125,7.47,challenger,favori,0.29594426915280037,0.7040557308471996
9035,2.12,1.781,challenger,challenger,0.5720865564066713,0.42791344359332867
9036,1.14,6.65,favori,favori,0.32660076867598264,0.6733992313240174
9037,1.8,2.09,favori,favori,0.3100699058263843,0.6899300941736157
9038,1.155,6.05,favori,challenger,0.5013912230307582,0.4986087769692418
9039,1.909,1.943,favori,favori,0.41344471676197436,0.5865552832380256
9040,1.455,2.95,challenger,favori,0.43286855704212257,0.5671314429578774
9041,1.578,2.53,favori,favori,0.23648507219384796,0.763514927806152
9042,2.01,1.855,challenger,favori,0.20092364286509834,0.7990763571349017
9043,1.426,3.05,favori,favori,0.25782626445737566,0.7421737355426243
9044,1.5,2.75,challenger,favori,0.14900907511265904,0.850990924887341
9045,1.3230000000000002,3.65,favori,favori,0.38761863212718706,0.6123813678728129
9046,1.758,2.16,favori,favori,0.40486561784990993,0.5951343821500901
9047,1.156,5.9,favori,challenger,0.5283400879259401,0.47165991207405994
9048,1.543,2.66,challenger,favori,0.469312499908455,0.530687500091545
9049,1.952,1.901,favori,favori,0.41358220604720797,0.586417793952792
9050,1.133,7.0,favori,challenger,0.5039055331040375,0.4960944668959625
9051,1.278,4.1,favori,favori,0.24460243590216246,0.7553975640978375
9052,1.261,4.33,favori,favori,0.35352682332501206,0.6464731766749879
9053,1.408,3.22,challenger,favori,0.3867727109962723,0.6132272890037277
9054,3.05,1.426,challenger,favori,0.34087726337448787,0.6591227366255121
9055,1.444,3.05,challenger,favori,0.41051855611884913,0.5894814438811509
9056,1.426,3.15,favori,challenger,0.604886672349447,0.39511332765055296
9057,1.196,5.25,favori,favori,0.2178265390421943,0.7821734609578057
9058,1.4409999999999998,2.97,favori,favori,0.35273433752536454,0.6472656624746355
9059,1.317,3.65,favori,favori,0.36621015047048,0.63378984952952
9060,1.833,2.02,favori,challenger,0.5125227931888103,0.48747720681118967
9061,1.176,5.67,favori,challenger,0.5222145088692677,0.4777854911307323
9062,3.05,1.426,favori,favori,0.3888249623638289,0.6111750376361711
9063,2.08,1.806,favori,challenger,0.5428029452284038,0.4571970547715962
9064,1.385,3.25,favori,favori,0.2705041345277912,0.7294958654722088
9065,1.901,1.952,challenger,favori,0.3211144452015178,0.6788855547984822
9066,1.435,3.05,favori,favori,0.4708095756160454,0.5291904243839546
9067,1.606,2.47,favori,favori,0.3749640719208268,0.6250359280791732
9068,1.538,2.66,challenger,favori,0.32465604741767795,0.675343952582322
9069,1.5,2.75,favori,favori,0.4130002202346986,0.5869997797653014
9070,1.241,4.5,challenger,favori,0.2417923601732297,0.7582076398267703
9071,1.893,1.962,favori,favori,0.363382160541164,0.636617839458836
9072,1.962,1.893,favori,favori,0.4330934883479415,0.5669065116520585
9073,2.71,1.524,favori,favori,0.45684041365934547,0.5431595863406545
9074,1.274,4.05,challenger,favori,0.4319758385877651,0.5680241614122349
9075,1.943,1.909,challenger,favori,0.3299278884708582,0.6700721115291418
9076,1.794,2.1,challenger,favori,0.3204178051628863,0.6795821948371137
9077,2.37,1.649,favori,favori,0.31063927444946815,0.6893607255505318
9078,1.847,2.02,favori,favori,0.4891892184305552,0.5108107815694448
9079,1.621,2.43,challenger,favori,0.46719527376941006,0.5328047262305899
9080,1.649,2.36,favori,favori,0.36860152792952317,0.6313984720704768
9081,1.465,2.87,favori,favori,0.3889294351575052,0.6110705648424948
9082,1.617,2.44,favori,favori,0.26845588472595194,0.7315441152740481
9083,1.61,2.46,challenger,favori,0.10513219944410701,0.894867800555893
9084,1.952,1.885,challenger,challenger,0.5460243880946338,0.4539756119053661
9085,1.535,2.69,favori,favori,0.34775025070819443,0.6522497492918056
9086,1.25,4.35,favori,favori,0.21090426887095826,0.7890957311290417
9087,2.0,1.862,challenger,favori,0.4361338360239292,0.5638661639760708
9088,2.51,1.592,challenger,favori,0.37925456600389573,0.6207454339961043
9089,1.3130000000000002,3.6,challenger,favori,0.4015245153497914,0.5984754846502086
9090,1.238,4.55,challenger,favori,0.26060921967475725,0.7393907803252427
9091,1.741,2.19,challenger,favori,0.3237987553835536,0.6762012446164464
9092,1.518,2.73,challenger,favori,0.23869944175309865,0.7613005582469013
9093,1.962,1.893,favori,favori,0.21734856733012353,0.7826514326698765
9094,2.19,1.741,challenger,challenger,0.6070463674697403,0.3929536325302597
9095,1.84,2.03,favori,favori,0.4899515261670744,0.5100484738329256
9096,1.862,2.0,challenger,favori,0.38760873974968646,0.6123912602503135
9097,1.855,2.01,favori,favori,0.3938823455075966,0.6061176544924034
9098,1.617,2.44,challenger,favori,0.17235212635354769,0.8276478736464523
9099,1.385,3.25,favori,favori,0.2954589948266285,0.7045410051733715
9100,1.662,2.34,challenger,challenger,0.6322056115389849,0.36779438846101514
9101,1.087,9.75,favori,favori,0.4769534058801702,0.5230465941198298
9102,1.143,6.5,favori,favori,0.3993384520016674,0.6006615479983326
9103,1.222,4.85,favori,favori,0.33085293727266496,0.669147062727335
9104,1.37,3.3,favori,favori,0.32198858861096813,0.6780114113890319
