,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
7362,2.08,1.847,challenger,challenger,0.5252638035942485,0.4747361964057515
7363,9.15,1.099,favori,favori,0.11951843213358593,0.8804815678664141
7364,3.15,1.426,favori,favori,0.24293157880930494,0.7570684211906951
7365,2.61,1.585,favori,favori,0.3197743581936854,0.6802256418063146
7366,2.08,1.847,challenger,favori,0.41391320976882173,0.5860867902311783
7367,1.909,2.0,favori,favori,0.46707194359137694,0.5329280564086231
7368,2.39,1.671,favori,favori,0.37397889530767736,0.6260211046923226
7369,3.55,1.364,favori,favori,0.2998976279333563,0.7001023720666437
7370,6.0,1.182,favori,favori,0.2781499449175445,0.7218500550824555
7371,3.18,1.42,favori,favori,0.30069911541760874,0.6993008845823913
7372,2.39,1.671,favori,favori,0.4561184296848746,0.5438815703151254
7373,1.885,2.03,challenger,favori,0.40706840604991956,0.5929315939500804
7374,4.11,1.293,favori,favori,0.25830660780183823,0.7416933921981618
7375,1.472,2.92,favori,challenger,0.5636207689799639,0.436379231020036
7376,7.6,1.137,favori,favori,0.18322504320462352,0.8167749567953765
7377,7.49,1.139,challenger,favori,0.11809429955148465,0.8819057004485154
7378,14.0,1.061,favori,favori,0.06634696602298629,0.9336530339770137
7379,2.55,1.606,favori,favori,0.45343250306548477,0.5465674969345152
7380,2.87,1.483,favori,challenger,0.5190085704407241,0.4809914295592758
7381,5.63,1.195,favori,favori,0.24972022383109427,0.7502797761689057
7382,4.31,1.277,favori,favori,0.2808904453469625,0.7191095546530375
7383,9.02,1.1,favori,favori,0.1361078771818398,0.8638921228181602
7384,2.9,1.476,challenger,favori,0.3042531707371392,0.6957468292628608
7385,3.51,1.369,challenger,favori,0.29031745875834436,0.7096825412416556
7386,2.81,1.51,challenger,favori,0.4239167405587848,0.5760832594412152
7387,2.17,1.787,challenger,challenger,0.5160654310573893,0.48393456894261067
7388,2.6,1.588,favori,favori,0.26689162816865675,0.7331083718313433
7389,5.95,1.183,favori,favori,0.15706002757528592,0.8429399724247141
7390,9.16,1.098,favori,favori,0.1915018196831798,0.8084981803168202
7391,5.21,1.217,favori,favori,0.27650320224243863,0.7234967977575614
7392,11.5,1.077,favori,favori,0.18025480103557956,0.8197451989644204
7393,2.15,1.8,favori,favori,0.38722050580176204,0.612779494198238
7394,5.3,1.213,favori,favori,0.21740123981008252,0.7825987601899175
7395,11.0,1.08,favori,favori,0.12099369327907594,0.8790063067209241
7396,1.5590000000000002,2.69,challenger,favori,0.4709611191026324,0.5290388808973676
7397,7.65,1.136,favori,favori,0.1696929986937109,0.8303070013062891
7398,5.32,1.212,favori,favori,0.23256686684314387,0.7674331331568561
7399,3.59,1.346,favori,favori,0.23418410592440497,0.765815894075595
7400,1.369,3.51,challenger,challenger,0.5885894395798736,0.4114105604201263
7401,2.18,1.781,favori,favori,0.25450608159426535,0.7454939184057346
7402,2.81,1.51,favori,favori,0.3690518466625896,0.6309481533374104
7403,1.735,2.26,challenger,challenger,0.5535538436717967,0.4464461563282033
7404,2.04,1.877,favori,favori,0.4444343592446215,0.5555656407553785
7405,1.99,1.917,favori,favori,0.32345862112387525,0.6765413788761248
7406,3.52,1.368,favori,favori,0.2897801241131519,0.7102198758868481
7407,2.38,1.676,challenger,favori,0.4801255459059569,0.5198744540940431
7408,3.59,1.346,favori,favori,0.3267554195939384,0.6732445804060616
7409,4.15,1.29,favori,favori,0.32085443264667346,0.6791455673533265
7410,1.99,1.917,favori,favori,0.4358403984573451,0.5641596015426549
7411,9.95,1.091,favori,favori,0.1409043282535427,0.8590956717464573
7412,3.01,1.452,challenger,favori,0.28231328800666233,0.7176867119933377
7413,1.806,2.14,challenger,favori,0.46117153181684944,0.5388284681831506
7414,7.45,1.14,challenger,favori,0.17261971462082137,0.8273802853791786
7415,3.61,1.356,challenger,favori,0.39855811985910006,0.6014418801408999
7416,34.5,1.022,favori,favori,0.030284528533682464,0.9697154714663175
7417,2.16,1.794,challenger,favori,0.4161622042708709,0.5838377957291291
7418,1.8,2.15,favori,challenger,0.5396633383484551,0.46033666165154485
7419,2.0,1.909,favori,favori,0.330644619204876,0.669355380795124
7420,5.06,1.224,challenger,favori,0.20368270180901382,0.7963172981909862
7421,3.88,1.314,favori,favori,0.39201502747397177,0.6079849725260282
7422,19.31,1.043,favori,favori,0.06726576146356245,0.9327342385364376
7423,2.55,1.606,favori,favori,0.36183097190934477,0.6381690280906552
7424,3.0,1.455,challenger,favori,0.39282458465075465,0.6071754153492454
7425,2.42,1.658,challenger,favori,0.4843279820883468,0.5156720179116532
7426,4.32,1.276,favori,favori,0.2610816348538799,0.7389183651461201
7427,2.33,1.699,favori,favori,0.3646303137961827,0.6353696862038173
7428,2.68,1.5619999999999998,challenger,favori,0.45090967134349924,0.5490903286565008
7429,1.775,2.19,favori,favori,0.37590773323190096,0.624092266768099
7430,2.9,1.476,favori,favori,0.3252163230633778,0.6747836769366222
7431,1.51,2.81,challenger,challenger,0.578383617109044,0.421616382890956
7432,2.67,1.565,favori,challenger,0.5371249599843282,0.46287504001567187
7433,5.2,1.217,challenger,favori,0.17814890023937302,0.821851099760627
7434,3.22,1.413,favori,favori,0.2786928046987266,0.7213071953012734
7435,3.06,1.442,favori,favori,0.4001922574920044,0.5998077425079956
7436,4.56,1.259,favori,favori,0.2671256850384276,0.7328743149615724
7437,2.53,1.6130000000000002,favori,challenger,0.50800150522797,0.49199849477202995
7438,2.95,1.465,favori,favori,0.4707400379696468,0.5292599620303532
7439,1.578,2.63,challenger,challenger,0.5455699139023913,0.45443008609760877
7440,2.6,1.588,challenger,challenger,0.5385635659143052,0.4614364340856948
7441,4.13,1.2919999999999998,challenger,favori,0.3950628987375102,0.6049371012624898
7442,1.8,2.15,challenger,challenger,0.5698952982960159,0.430104701703984
7443,1.474,2.91,challenger,challenger,0.5471135923833266,0.4528864076166734
7444,2.19,1.775,challenger,favori,0.49250866728500353,0.5074913327149965
7445,1.935,1.971,challenger,challenger,0.5552066682597396,0.44479333174026037
7446,3.26,1.4069999999999998,favori,favori,0.41915978935352705,0.580840210646473
7447,6.2,1.175,favori,favori,0.3013156004499715,0.6986843995500285
7448,4.75,1.241,favori,favori,0.24253000171002248,0.7574699982899775
7449,1.629,2.49,challenger,favori,0.3172110605108258,0.6827889394891742
7450,1.758,2.22,favori,favori,0.4766312903652139,0.5233687096347861
7451,4.09,1.295,favori,favori,0.3435909630506797,0.6564090369493203
7452,7.1,1.149,favori,favori,0.12520867027540616,0.8747913297245938
7453,2.11,1.826,challenger,favori,0.4177298673790698,0.5822701326209302
7454,2.81,1.51,challenger,challenger,0.5018800845527582,0.4981199154472418
7455,2.88,1.481,favori,favori,0.3466137566469403,0.6533862433530597
7456,9.15,1.099,favori,favori,0.11660700398535473,0.8833929960146453
7457,3.93,1.31,favori,favori,0.27427159330677053,0.7257284066932295
7458,3.31,1.398,challenger,favori,0.35519706767703807,0.6448029323229619
7459,1.73,2.27,favori,favori,0.3531038277307582,0.6468961722692418
7460,3.06,1.442,favori,favori,0.3343411203433727,0.6656588796566273
7461,2.32,1.704,challenger,favori,0.3563454675096982,0.6436545324903018
7462,4.04,1.2990000000000002,favori,favori,0.30004758353024874,0.6999524164697513
7463,2.63,1.578,favori,favori,0.35254581389965445,0.6474541861003456
7464,4.77,1.24,challenger,favori,0.3067080709758956,0.6932919290241044
7465,1.541,2.75,challenger,challenger,0.5287335830013908,0.4712664169986091
7466,2.33,1.699,challenger,challenger,0.5694367762153669,0.43056322378463313
7467,1.709,2.31,favori,favori,0.4279130140815687,0.5720869859184313
7468,4.61,1.249,favori,favori,0.2208952830551928,0.7791047169448072
7469,2.96,1.463,challenger,favori,0.3199971635517759,0.6800028364482241
7470,5.32,1.212,favori,favori,0.18717523737356478,0.8128247626264352
7471,3.8,1.3230000000000002,challenger,favori,0.39641654984996577,0.6035834501500342
7472,2.95,1.465,challenger,favori,0.4925338568881953,0.5074661431118047
7473,3.78,1.325,favori,favori,0.31098978402840305,0.689010215971597
7474,2.67,1.565,challenger,favori,0.28796113599300244,0.7120388640069976
7475,3.85,1.317,favori,favori,0.36061022165680257,0.6393897783431974
7476,3.16,1.4240000000000002,favori,favori,0.45409816890864696,0.545901831091353
7477,2.1,1.833,favori,challenger,0.5083617943299462,0.4916382056700538
7478,8.6,1.119,favori,favori,0.25539374299702433,0.7446062570029757
7479,2.35,1.69,favori,favori,0.4790054677692819,0.5209945322307181
7480,2.31,1.709,favori,favori,0.47816173311395227,0.5218382668860477
7481,3.49,1.372,challenger,favori,0.43693834226967887,0.5630616577303211
7482,4.36,1.273,favori,favori,0.34603720202036437,0.6539627979796356
7483,2.3,1.714,challenger,favori,0.4725553354546438,0.5274446645453562
7484,12.0,1.071,favori,favori,0.20718419450302072,0.7928158054969793
7485,2.13,1.813,challenger,favori,0.3377673637663501,0.6622326362336499
7486,2.11,1.826,favori,favori,0.2619051790874216,0.7380948209125784
7487,3.18,1.42,challenger,favori,0.3030302095480174,0.6969697904519826
7488,3.12,1.431,favori,favori,0.24214427366161595,0.757855726338384
7489,4.29,1.279,challenger,favori,0.22543906074183384,0.7745609392581662
7490,7.36,1.142,favori,favori,0.1352705503041075,0.8647294496958925
7491,7.15,1.148,favori,favori,0.17615762845285732,0.8238423715471427
7492,4.21,1.285,favori,favori,0.33454698470164257,0.6654530152983574
7493,4.8,1.238,favori,favori,0.2300481874688456,0.7699518125311544
7494,4.25,1.2819999999999998,favori,favori,0.2504762405312122,0.7495237594687878
7495,2.19,1.775,favori,favori,0.3244715772437433,0.6755284227562567
7496,1.6669999999999998,2.4,favori,challenger,0.5185061811316168,0.48149381886838316
7497,10.0,1.091,favori,favori,0.17947805360408486,0.8205219463959151
7498,2.14,1.806,challenger,favori,0.3414855682595277,0.6585144317404723
7499,4.2,1.286,favori,favori,0.257522690480108,0.742477309519892
7500,3.8,1.3230000000000002,challenger,favori,0.25796753733424804,0.742032462665752
7501,13.5,1.065,favori,favori,0.1925606621831938,0.8074393378168062
7502,16.0,1.05,favori,favori,0.09526187140045783,0.9047381285995422
7503,1.288,4.17,challenger,favori,0.4158664699651867,0.5841335300348133
7504,5.11,1.222,favori,favori,0.20807207873065925,0.7919279212693408
7505,61.0,1.012,favori,favori,0.013483068494711814,0.9865169315052882
7506,1.901,2.01,favori,challenger,0.5135820757947906,0.4864179242052093
7507,3.32,1.3969999999999998,favori,favori,0.3617768648500337,0.6382231351499663
7508,3.66,1.35,favori,favori,0.2202068830319226,0.7797931169680774
7509,2.47,1.6369999999999998,favori,favori,0.3983821538163337,0.6016178461836663
7510,16.75,1.048,favori,favori,0.12517079710936074,0.8748292028906393
7511,3.05,1.444,favori,favori,0.28830231706208886,0.7116976829379111
7512,2.99,1.457,favori,favori,0.182053925581659,0.817946074418341
7513,2.74,1.543,challenger,favori,0.3488215913825564,0.6511784086174436
7514,7.3,1.143,favori,favori,0.2991644872341934,0.7008355127658066
7515,4.4,1.27,favori,favori,0.07512141601493472,0.9248785839850653
7516,5.45,1.206,favori,favori,0.22124522132922841,0.7787547786707716
7517,7.1,1.149,challenger,favori,0.2736983281675709,0.7263016718324291
7518,13.25,1.0659999999999998,favori,favori,0.1727443182918177,0.8272556817081823
7519,3.8,1.3230000000000002,favori,favori,0.1209251747307929,0.8790748252692071
7520,3.04,1.446,challenger,favori,0.3624471603099454,0.6375528396900546
7521,7.45,1.14,favori,favori,0.06928482616443465,0.9307151738355653
7522,9.5,1.095,favori,favori,0.09364186963131338,0.9063581303686866
7523,1.82,2.12,favori,favori,0.33066838975939505,0.669331610240605
7524,2.47,1.6369999999999998,favori,favori,0.3071085431912297,0.6928914568087703
7525,5.2,1.217,favori,favori,0.2254408527238554,0.7745591472761446
7526,6.46,1.165,favori,favori,0.24766714521445043,0.7523328547855496
7527,3.87,1.315,favori,favori,0.17014275023042047,0.8298572497695795
7528,2.5,1.625,challenger,favori,0.3564624650471766,0.6435375349528234
7529,3.39,1.386,favori,favori,0.284430314772401,0.715569685227599
7530,2.9,1.476,challenger,favori,0.26628758922162477,0.7337124107783752
7531,1.585,2.61,challenger,challenger,0.5460816858570399,0.4539183141429601
7532,11.0,1.083,favori,favori,0.17799719898247546,0.8220028010175245
7533,3.7,1.3330000000000002,challenger,favori,0.27331464405772665,0.7266853559422733
7534,3.11,1.433,favori,favori,0.3113778678514193,0.6886221321485807
7535,10.0,1.091,favori,favori,0.1272395856069347,0.8727604143930653
7536,1.935,1.971,challenger,favori,0.3231212363001489,0.6768787636998511
7537,6.25,1.1740000000000002,favori,favori,0.13686832802713056,0.8631316719728694
7538,2.05,1.87,favori,favori,0.30281072388310526,0.6971892761168947
7539,7.59,1.137,favori,favori,0.09952364723327467,0.9004763527667253
7540,76.0,1.01,favori,favori,0.02376525951537034,0.9762347404846297
7541,3.99,1.304,favori,favori,0.21787563175581703,0.782124368244183
7542,7.25,1.146,favori,favori,0.12433858113255392,0.8756614188674461
7543,6.44,1.166,favori,favori,0.1403096960851703,0.8596903039148297
7544,1.725,2.28,favori,favori,0.3045898093992191,0.6954101906007809
7545,4.9,1.233,favori,favori,0.19751634210578295,0.802483657894217
7546,6.75,1.157,favori,favori,0.18350158815074857,0.8164984118492514
7547,3.18,1.42,challenger,favori,0.23109960705452004,0.76890039294548
7548,11.0,1.083,favori,favori,0.10472312772723158,0.8952768722727684
7549,4.86,1.235,favori,favori,0.14303173136965397,0.856968268630346
7550,8.0,1.13,favori,favori,0.10813216564216543,0.8918678343578346
7551,4.07,1.297,favori,favori,0.17362149319555564,0.8263785068044444
7552,3.86,1.3159999999999998,favori,favori,0.1771573532552594,0.8228426467447406
7553,5.5,1.2,favori,favori,0.10297753823199107,0.8970224617680089
7554,2.6,1.588,favori,favori,0.2301521130743518,0.7698478869256482
7555,2.3,1.714,challenger,favori,0.31605487515772457,0.6839451248422754
7556,1.806,2.14,favori,challenger,0.516299290396409,0.4837007096035911
7557,2.7,1.556,favori,favori,0.3532219383781803,0.6467780616218197
7558,4.21,1.285,favori,favori,0.2097091645837843,0.7902908354162157
7559,18.0,1.045,favori,favori,0.05626765352198082,0.9437323464780192
7560,2.24,1.746,challenger,favori,0.37873366248202633,0.6212663375179737
7561,14.5,1.0590000000000002,favori,favori,0.08096422719721963,0.9190357728027804
7562,4.86,1.235,favori,favori,0.23721290557199604,0.762787094428004
7563,2.66,1.568,favori,favori,0.2962159060795517,0.7037840939204483
7564,2.94,1.467,favori,favori,0.2559488594901349,0.7440511405098651
7565,3.94,1.3090000000000002,favori,favori,0.15628466882095582,0.8437153311790442
7566,3.44,1.379,favori,favori,0.23543703815294015,0.7645629618470599
7567,26.24,1.028,favori,favori,0.04122272131820259,0.9587772786817974
7568,9.25,1.098,favori,favori,0.11798196290612828,0.8820180370938717
7569,2.55,1.606,favori,favori,0.37241736994359653,0.6275826300564035
7570,3.28,1.403,favori,favori,0.2590972812949087,0.7409027187050913
7571,5.4,1.208,favori,favori,0.1835163986462346,0.8164836013537654
7572,9.25,1.098,favori,favori,0.20364616271164648,0.7963538372883535
7573,5.35,1.211,favori,favori,0.20247633659231545,0.7975236634076845
7574,4.25,1.2819999999999998,favori,favori,0.2924908565179508,0.7075091434820492
7575,1.952,1.952,favori,favori,0.3291241376000128,0.6708758623999872
7576,1.69,2.35,favori,favori,0.3765025083166902,0.6234974916833098
7577,16.0,1.05,favori,favori,0.060889831552223384,0.9391101684477766
7578,4.36,1.273,favori,favori,0.2786588837579199,0.7213411162420801
7579,5.75,1.19,favori,favori,0.2516587123698112,0.7483412876301888
7580,2.7,1.556,challenger,favori,0.2745968636033762,0.7254031363966238
7581,3.06,1.442,favori,favori,0.3014963531745698,0.6985036468254302
7582,1.763,2.21,challenger,favori,0.35326133246810687,0.6467386675318931
7583,2.85,1.4880000000000002,challenger,favori,0.34554056553189005,0.65445943446811
7584,2.5,1.625,favori,favori,0.354064096287949,0.645935903712051
7585,3.55,1.364,favori,favori,0.2151595609126128,0.7848404390873872
7586,5.69,1.193,favori,favori,0.2262551271448341,0.7737448728551659
7587,31.5,1.023,favori,favori,0.07883160853936688,0.9211683914606331
7588,2.91,1.474,challenger,favori,0.35758811380970357,0.6424118861902964
7589,2.76,1.538,challenger,favori,0.392349676957954,0.607650323042046
7590,5.9,1.185,favori,favori,0.1285499295168654,0.8714500704831346
7591,2.96,1.463,favori,favori,0.3277672195609572,0.6722327804390428
7592,6.95,1.153,favori,favori,0.12019752827989094,0.8798024717201091
7593,2.03,1.885,challenger,challenger,0.5534151805876899,0.4465848194123101
7594,7.15,1.148,favori,favori,0.24275790983393586,0.7572420901660641
7595,2.24,1.746,favori,favori,0.4840302312689121,0.5159697687310879
7596,3.76,1.327,favori,favori,0.3329806934229934,0.6670193065770066
7597,3.36,1.391,favori,favori,0.3826235636489801,0.6173764363510199
7598,1.4780000000000002,2.89,challenger,challenger,0.5899286881090084,0.4100713118909915
7599,2.83,1.493,challenger,favori,0.33482655175550136,0.6651734482444986
7600,2.27,1.73,favori,favori,0.3739804509150927,0.6260195490849073
7601,2.54,1.61,favori,favori,0.3954871459372792,0.6045128540627208
7602,1.971,1.935,challenger,favori,0.4283030121386897,0.5716969878613103
7603,4.14,1.291,favori,favori,0.25979939077753433,0.7402006092224657
7604,2.47,1.6369999999999998,favori,favori,0.4156852223192199,0.5843147776807801
7605,1.909,2.0,challenger,favori,0.4291106331433562,0.5708893668566438
7606,2.21,1.763,favori,challenger,0.5918507780040376,0.4081492219959623
